2014-11-10,4175.950195
2014-11-11,4187.160156
2014-11-12,4195.399902
2014-11-13,4213.47998
2014-11-14,4224.990234
2014-11-17,4213.790039
2014-11-18,4242.189941
2014-11-19,4222.660156
2014-11-20,4242.089844
2014-11-21,4251.319824
2014-11-24,4284.319824
2014-11-25,4288.22998
2014-11-26,4317.990234
2014-11-28,4337.790039
2014-12-01,4287.810059
2014-12-02,4305.959961
2014-12-03,4312.930176
2014-12-04,4311.930176
2014-12-05,4311.569824
2014-12-08,4278.339844
2014-12-09,4294.669922
2014-12-10,4224.870117
2014-12-11,4246.47998
2014-12-12,4199.279785
2014-12-15,4157.410156
2014-12-16,4089.600098
2014-12-17,4165.100098
2014-12-18,4267.77002
2014-12-19,4281.779785
2014-12-22,4293.669922
2014-12-23,4279.299805
2014-12-24,4283.100098
2014-12-26,4314.089844
2014-12-29,4312.640137
2014-12-30,4282.350098
2014-12-31,4236.279785
2015-01-02,4230.240234
2015-01-05,4160.959961
2015-01-06,4110.830078
2015-01-07,4160.0
2015-01-08,4240.549805
2015-01-09,4213.279785
2015-01-12,4169.970215
2015-01-13,4166.200195
2015-01-14,4145.839844
2015-01-15,4089.649902
2015-01-16,4142.140137
2015-01-20,4171.209961
2015-01-21,4192.089844
2015-01-22,4270.359863
2015-01-23,4278.140137
2015-01-26,4275.720215
2015-01-27,4165.5
2015-01-28,4140.379883
2015-01-29,4181.350098
2015-01-30,4148.430176
2015-02-02,4188.589844
2015-02-03,4229.149902
2015-02-04,4221.200195
2015-02-05,4256.180176
2015-02-06,4228.680176
2015-02-09,4216.089844
2015-02-10,4281.160156
2015-02-11,4297.279785
2015-02-12,4347.970215
2015-02-13,4384.029785
2015-02-17,4385.339844
2015-02-18,4390.910156
2015-02-19,4411.859863
2015-02-20,4443.049805
2015-02-23,4449.490234
2015-02-24,4451.029785
2015-02-25,4440.589844
2015-02-26,4462.27002
2015-02-27,4440.669922
2015-03-02,4483.049805
2015-03-03,4458.779785
2015-03-04,4445.359863
2015-03-05,4452.060059
2015-03-06,4399.22998
2015-03-09,4412.990234
2015-03-10,4329.080078
2015-03-11,4305.379883
2015-03-12,4336.22998
2015-03-13,4314.899902
2015-03-16,4370.470215
2015-03-17,4375.629883
2015-03-18,4422.5
2015-03-19,4426.819824
2015-03-20,4458.540039
2015-03-23,4445.540039
2015-03-24,4430.990234
2015-03-25,4329.290039
2015-03-26,4315.259766
2015-03-27,4332.859863
2015-03-30,4382.819824
2015-03-31,4333.689941
2015-04-01,4311.259766
2015-04-02,4316.009766
2015-04-06,4350.97998
2015-04-07,4344.080078
2015-04-08,4375.959961
2015-04-09,4403.950195
2015-04-10,4422.02002
2015-04-13,4409.209961
2015-04-14,4397.640137
2015-04-15,4424.529785
2015-04-16,4418.830078
2015-04-17,4351.799805
2015-04-20,4417.399902
2015-04-21,4435.97998
2015-04-22,4460.810059
2015-04-23,4477.069824
2015-04-24,4536.779785
2015-04-27,4525.040039
2015-04-28,4515.27002
2015-04-29,4488.149902
2015-04-30,4414.25
2015-05-01,4479.060059
2015-05-04,4482.609863
2015-05-05,4409.390137
2015-05-06,4379.75
2015-05-07,4401.549805
2015-05-08,4458.649902
2015-05-11,4438.640137
2015-05-12,4420.649902
2015-05-13,4426.560059
2015-05-14,4495.040039
2015-05-15,4494.290039
2015-05-18,4512.950195
2015-05-19,4503.720215
2015-05-20,4505.299805
2015-05-21,4529.470215
2015-05-22,4527.160156
2015-05-26,4472.959961
2015-05-27,4546.060059
2015-05-28,4535.660156
2015-05-29,4508.25
2015-06-01,4521.850098
2015-06-02,4508.890137
2015-06-03,4519.859863
2015-06-04,4487.029785
2015-06-05,4477.189941
2015-06-08,4431.509766
2015-06-09,4427.609863
2015-06-10,4485.459961
2015-06-11,4488.470215
2015-06-12,4453.790039
2015-06-15,4432.919922
2015-06-16,4455.899902
2015-06-17,4468.97998
2015-06-18,4531.850098
2015-06-19,4513.419922
2015-06-22,4544.040039
2015-06-23,4548.740234
2015-06-24,4524.600098
2015-06-25,4514.009766
2015-06-26,4484.279785
2015-06-29,4379.870117
2015-06-30,4396.759766
2015-07-01,4429.22998
2015-07-02,4433.390137
2015-07-06,4418.660156
2015-07-07,4429.060059
2015-07-08,4351.580078
2015-07-09,4352.029785
2015-07-10,4420.149902
2015-07-13,4494.470215
2015-07-14,4523.470215
2015-07-15,4528.359863
2015-07-16,4594.899902
2015-07-17,4661.600098
2015-07-20,4679.680176
2015-07-21,4674.410156
2015-07-22,4623.240234
2015-07-23,4602.830078
2015-07-24,4557.370117
2015-07-27,4519.089844
2015-07-28,4560.22998
2015-07-29,4581.600098
2015-07-30,4598.589844
2015-07-31,4588.910156
2015-08-03,4580.459961
2015-08-04,4567.470215
2015-08-05,4602.240234
2015-08-06,4528.509766
2015-08-07,4520.080078
2015-08-10,4573.109863
2015-08-11,4513.990234
2015-08-12,4528.189941
2015-08-13,4519.319824
2015-08-14,4530.740234
2015-08-17,4566.370117
2015-08-18,4542.069824
2015-08-19,4510.899902
2015-08-20,4385.129883
2015-08-21,4197.27002
2015-08-24,4038.600098
2015-08-25,4016.320068
2015-08-26,4219.600098
2015-08-27,4324.819824
2015-08-28,4329.120117
2015-08-31,4274.580078
2015-09-01,4142.629883
2015-09-02,4256.22998
2015-09-03,4234.649902
2015-09-04,4184.720215
2015-09-08,4303.529785
2015-09-09,4253.450195
2015-09-10,4296.299805
2015-09-11,4323.22998
2015-09-14,4308.759766
2015-09-15,4360.279785
2015-09-16,4383.669922
2015-09-17,4384.959961
2015-09-18,4323.859863
2015-09-21,4336.129883
2015-09-22,4274.100098
2015-09-23,4273.529785
2015-09-24,4261.100098
2015-09-25,4224.740234
2015-09-28,4103.470215
2015-09-29,4083.370117
2015-09-30,4181.060059
2015-10-01,4192.959961
2015-10-02,4267.450195
2015-10-05,4331.430176
2015-10-06,4306.700195
2015-10-07,4333.459961
2015-10-08,4350.149902
2015-10-09,4370.009766
2015-10-12,4382.560059
2015-10-13,4352.939941
2015-10-14,4346.919922
2015-10-15,4418.220215
2015-10-16,4438.620117
2015-10-19,4462.069824
2015-10-20,4438.180176
2015-10-21,4413.52002
2015-10-22,4503.220215
2015-10-23,4624.089844
2015-10-26,4630.850098
2015-10-27,4639.22998
2015-10-28,4678.580078
2015-10-29,4670.759766
2015-10-30,4648.830078
2015-11-02,4703.919922
2015-11-03,4719.049805
2015-11-04,4717.549805
2015-11-05,4702.899902
2015-11-06,4707.22998
2015-11-09,4655.52002
2015-11-10,4641.72998
2015-11-11,4636.939941
2015-11-12,4588.930176
2015-11-13,4502.140137
2015-11-16,4565.470215
2015-11-17,4565.819824
2015-11-18,4653.439941
2015-11-19,4655.350098
2015-11-20,4686.359863
2015-11-23,4674.790039
2015-11-24,4669.410156
2015-11-25,4672.879883
2015-11-27,4680.470215
2015-11-30,4664.509766
2015-12-01,4716.160156
2015-12-02,4686.220215
2015-12-03,4606.75
2015-12-04,4716.120117
2015-12-07,4693.620117
2015-12-08,4694.77002
2015-12-09,4622.140137
2015-12-10,4643.049805
2015-12-11,4537.560059
2015-12-14,4570.160156
