Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ENDP,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HSIC,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LBTYA,LBTYK,LLTC,LRCX,LVNTA,MAR,MAT,MDLZ,MNST,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PYPL,QCOM,QVCA,REGN,ROST,SBAC,SBUX,SIRI,SRCL,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,ULTA,VIAB,VOD,VRSK,VRTX,WBA,WDC,WFM,XLNX,XRAY,YHOO
2014-09-04,37.833832,94.963061,72.459999,47.982806,70.134619,54.18,60.419998,165.639999,21.767206,132.971317,345.950012,23.35887,83.907391,64.870032,224.199997,334.829987,68.32,27.62581,93.93,58.990002,71.510002,158.149994,53.043094,118.89118,23.372412,29.945208,34.264999,46.049999,70.669998,43.5,43.029999,65.839996,55.02,37.360001,22.912456,63.029999,73.220001,86.693411,44.980576,75.949997,65.239998,34.470681,35.456013,104.506085,581.982621,593.140015,118.720001,177.199997,51.93,33.08993,80.407031,464.709991,30.26,,42.099998,40.700001,43.181072,69.611255,38.880001,68.904463,31.655683,34.366653,88.830002,43.170274,32.119999,29.543594,46.939999,36.25,67.524284,40.034708,87.476829,19.498316,69.43,157.429993,39.93964,57.982833,1220.76001,,71.043561,25.169202,352.079987,37.808806,111.510002,37.677027,3.6,117.82,54.897887,53.866451,18.707498,30.24,98.290001,64.807906,286.040009,46.052144,99.589996,76.570238,30.964272,64.279999,91.550003,60.56679,95.400689,38.025953,41.308858,47.119293,39.189999
2014-09-05,37.224082,95.785712,73.129997,47.801956,70.578135,54.18,61.540001,165.300003,21.979663,132.846073,346.380005,23.584701,85.652011,65.318723,226.699997,330.480011,67.300003,27.512821,93.790001,59.470001,71.989998,158.330002,53.835647,120.658161,23.456857,30.213861,34.349998,46.209999,70.830002,43.439999,42.630001,66.440002,55.610001,37.689999,22.685186,63.939999,75.510002,86.614543,44.828003,77.260002,65.620003,34.451056,35.47564,103.039127,586.082672,597.780029,119.199997,178.75,51.830002,33.175238,82.088288,465.380005,29.030001,,41.82,40.290001,43.21919,70.108063,39.490002,69.207367,31.809746,34.550586,89.220001,43.790264,32.939999,29.477668,46.98,36.099998,67.954285,40.321284,87.369651,19.439908,70.989998,158.550003,39.930209,57.322247,1195.02002,,71.70566,25.51607,350.660004,37.794047,112.959999,38.062779,3.6,118.309998,55.222088,55.180267,18.776785,30.67,98.260002,64.798059,277.390015,46.367114,99.449997,76.825193,30.429627,64.639999,95.040001,62.011628,95.372339,38.404949,40.994688,47.050029,39.59
2014-09-08,37.597799,95.195338,73.389999,47.659177,70.368929,54.369999,61.82,164.160004,21.892748,134.185324,342.339996,23.427601,85.954157,64.630735,225.460007,331.309998,69.190002,27.5599,94.029999,59.880001,71.879997,157.740005,54.009622,120.268661,23.409944,29.92602,34.055,45.73,71.660004,42.439999,42.16,66.099998,55.540001,38.0,22.824073,64.57,74.82,86.515962,44.427499,77.889999,65.489998,34.367355,35.332849,104.183353,589.722659,601.630005,119.370003,180.190002,52.59,33.488035,82.264233,466.779999,29.129999,,41.380001,40.049999,43.352615,70.274076,39.720001,69.441867,31.57412,34.192399,89.910004,44.324409,33.139999,29.270477,47.959999,36.099998,68.475716,40.273522,86.648636,19.264687,71.190002,158.240005,40.062271,57.19199,1198.859985,,71.790791,25.27073,348.100006,37.508774,113.559998,37.926056,3.58,118.459999,55.195072,55.415579,18.745992,30.790001,99.230003,63.547781,282.109985,46.281213,98.110001,76.362507,30.01278,64.220001,94.489998,61.051634,94.918729,37.714982,40.823321,47.12919,41.810001
2014-09-09,37.332263,94.837239,72.419998,47.402177,69.967256,53.639999,61.169998,161.369995,21.689947,132.373957,329.75,23.299956,86.16858,64.740414,221.229996,326.829987,68.230003,27.192685,92.93,59.52,71.239998,156.520004,54.715188,119.803169,23.325499,29.839667,33.125,45.290001,71.099998,40.91,40.25,65.879997,55.91,37.450001,22.19276,63.860001,74.650002,84.711902,44.141424,76.669998,64.989998,34.131017,35.126049,103.557451,581.012615,591.969971,118.629997,175.149994,50.709999,33.08993,81.57022,466.809998,29.059999,,41.630001,40.209999,43.390732,70.127588,38.77,69.158509,31.102864,34.395694,89.690002,44.601017,31.98,29.326983,47.470001,36.060001,68.43,40.158892,85.898393,19.021323,70.019997,156.449997,39.656649,56.587226,1177.079956,,71.734035,25.016921,346.390015,37.139884,112.699997,37.657495,3.57,117.5,54.780818,54.54297,18.899962,30.280001,96.370003,62.543613,278.480011,46.080776,96.989998,74.785583,30.139645,64.239998,93.120003,60.712245,94.361158,37.267958,40.594831,46.683921,40.779999
2014-09-10,37.942013,97.750397,72.330002,47.249881,70.371251,53.369999,62.049999,165.649994,21.603034,134.108243,331.329987,23.378506,86.743619,65.498197,220.679993,332.079987,69.480003,27.145607,94.089996,59.610001,71.260002,157.630005,55.005146,119.860166,23.391178,29.743719,32.82,45.389999,71.639999,40.970001,40.32,65.760002,55.82,37.810001,21.506732,64.739998,75.050003,85.806168,44.31307,77.43,65.290001,33.973459,35.017729,105.836128,583.102636,593.419983,118.330002,178.139999,51.049999,33.194195,82.674771,473.540009,28.35,,42.110001,40.419998,43.371672,70.293611,39.34,69.168282,31.184427,34.463459,91.610001,44.677325,32.09,29.04445,47.439999,36.310001,69.19857,40.263971,85.654806,19.089465,70.629997,156.179993,39.694382,56.336016,1188.640015,,71.819166,24.88156,354.320007,37.036595,112.830002,37.70144,3.62,117.900002,55.168053,54.915542,19.015442,30.52,98.029999,60.663269,281.100006,45.803989,96.779999,75.767617,30.230266,64.68,94.739998,61.400723,94.39896,37.540061,40.642432,46.802658,41.139999
2014-09-11,37.460114,98.166562,72.419998,47.364102,70.026165,54.130001,62.32,166.949997,22.143834,133.886644,330.519989,23.43742,86.811844,65.05948,220.020004,327.109985,68.800003,27.155023,91.959999,59.360001,71.059998,158.800003,55.072802,119.641672,23.625746,30.08913,32.564999,45.040001,72.199997,40.369999,39.919998,66.300003,55.68,38.040001,21.329965,64.709999,74.849998,85.934322,43.960241,77.919998,65.279999,33.73712,34.761692,104.046437,581.352659,591.109985,117.860001,177.139999,50.150002,33.194195,83.241708,470.0,29.120001,,43.860001,42.009998,43.209661,70.918616,39.880001,69.764308,31.347555,34.608672,90.959999,44.829937,32.040001,28.818424,47.790001,36.5,68.794289,40.569652,86.356329,18.894773,71.339996,154.789993,39.647214,56.447664,1176.849976,,71.989421,24.822341,350.339996,37.125129,113.650002,37.169197,3.62,117.489998,54.816837,54.748866,19.069331,30.450001,98.5,60.860164,280.309998,45.956701,97.480003,75.777097,30.030904,64.769997,94.25,61.517085,94.559613,37.423444,40.670995,46.634447,41.259998
2014-09-12,37.027392,98.389165,70.980003,46.754918,69.874664,53.540001,62.470001,162.720001,21.535433,132.855703,331.190002,22.966117,85.622773,64.919889,217.960007,323.390015,68.0,26.834887,91.519997,58.75,71.800003,159.100006,55.169457,119.100178,23.60698,30.021967,32.025002,44.759998,71.970001,39.66,38.799999,65.959999,55.919998,37.16,21.965488,64.459999,73.739998,85.323116,43.674166,77.480003,64.940002,33.569716,34.515505,101.376578,575.622589,584.900024,116.760002,172.75,48.720001,32.815048,82.098057,480.730011,29.25,,43.91,42.07,42.533022,69.971341,39.330002,69.002179,31.120989,34.192399,89.889999,44.54379,31.530001,28.620649,47.060001,36.619999,68.078575,40.598308,86.054284,18.612472,69.980003,154.229996,39.590618,55.95455,1163.939941,,71.251651,24.467011,346.059998,36.967736,112.230003,36.851803,3.61,117.110001,54.942914,53.944889,18.884566,30.83,99.32,60.102119,279.200012,45.651277,114.889999,75.397831,29.931224,64.629997,92.989998,60.915878,94.39896,37.025012,40.413945,46.258442,42.880001
2014-09-15,36.456982,98.360124,70.269997,46.516955,70.244998,53.73,61.349998,160.419998,21.294004,132.932784,323.890015,21.905689,84.511675,64.939827,210.729996,320.119995,66.790001,26.637157,89.459999,58.389999,70.349998,159.889999,55.111464,119.423171,23.513153,30.213861,30.475,44.310001,71.650002,39.349998,38.529999,65.739998,55.610001,36.529999,21.44781,64.610001,73.389999,83.95282,43.674166,74.580002,65.019997,33.402309,34.37764,98.765387,573.102616,581.640015,116.019997,168.100006,47.630001,32.739221,81.736396,468.779999,28.870001,,43.720001,42.150002,42.351947,70.440091,38.580002,69.090113,31.102864,34.298888,90.0,44.105029,30.02,28.639485,46.75,36.439999,65.39286,40.951752,84.397898,18.359373,68.559998,153.880005,39.72268,55.396309,1153.589966,,71.015186,24.30626,346.029999,36.864443,111.349998,36.583238,3.59,117.290001,52.98871,52.94482,18.622815,30.379999,95.220001,59.255471,253.860001,45.422208,114.410004,75.170274,29.550628,64.260002,92.129997,60.818911,92.187595,36.509967,39.956968,46.139704,42.549999
2014-09-16,37.351933,97.614902,70.730003,46.831068,70.202921,54.75,62.16,163.410004,21.603034,134.243131,327.76001,21.807501,85.690998,65.328688,215.570007,326.880005,66.889999,26.891381,92.57,58.57,70.0,161.419998,55.314434,120.107165,23.663276,30.578463,31.025,44.98,71.57,39.459999,38.970001,65.540001,55.73,37.02,21.72138,65.169998,74.040001,84.987931,43.693238,76.080002,65.18,33.22506,34.22008,102.452346,579.95264,588.780029,116.699997,173.020004,48.700001,33.108888,81.892788,474.679993,27.799999,,43.490002,41.98,42.656911,72.35417,38.689999,69.510263,30.885363,34.405377,90.589996,44.601017,31.450001,29.053868,47.959999,36.43,65.272858,41.047279,85.878902,18.63194,70.260002,155.020004,39.524586,55.079971,1172.920044,,71.611075,24.365481,355.470001,37.130045,113.160004,36.666248,3.61,117.239998,53.357938,54.729256,18.638211,30.280001,95.800003,59.787088,260.73999,45.737174,116.150002,75.862436,29.76811,64.5,93.860001,61.711023,92.707357,37.112473,41.156532,46.080334,42.709999
2014-09-17,36.840532,98.311737,67.300003,47.240364,70.152418,54.889999,62.310001,161.529999,21.680292,135.572753,324.0,21.051457,85.827947,64.501117,219.080002,327.579987,68.209999,26.910213,92.260002,58.68,70.970001,162.190002,55.179121,119.708171,23.653893,31.029415,30.764999,44.779999,71.480003,39.950001,39.349998,66.709999,56.200001,36.41,21.864478,68.25,73.93,84.140122,43.655094,76.43,65.150002,33.097043,34.121607,101.552606,584.772622,593.289978,117.129997,177.0,48.259998,33.15628,82.410848,473.529999,28.1,,43.310001,41.650002,43.057179,73.633484,38.529999,70.08675,30.957862,34.289205,90.82,44.3721,31.98,29.110375,48.0,36.68,64.932854,41.123698,85.908131,18.641675,70.730003,154.679993,40.137734,55.498654,1173.800049,,71.724581,24.47547,359.100006,37.130045,113.239998,36.788322,3.63,116.889999,53.114787,54.788085,18.86147,30.43,96.010002,59.924913,261.380005,46.166677,118.5,75.359911,29.641245,64.769997,94.5,61.798295,92.44275,38.268899,41.813436,46.080334,42.59
2014-09-18,37.420775,98.51498,67.910004,47.868585,70.859412,55.73,64.349998,161.559998,21.825148,136.834923,325.0,21.375476,87.569156,63.80316,228.449997,329.98999,69.599998,27.098529,93.269997,58.919998,70.769997,162.089996,54.947153,120.154667,23.663276,31.077388,30.615,45.310001,72.68,39.970001,39.419998,65.540001,57.110001,37.25,22.180135,66.940002,74.599998,84.692189,44.160496,77.0,65.540001,33.412158,34.37764,103.596571,589.272695,597.27002,117.449997,177.919998,48.880001,33.336373,83.730445,475.540009,29.549999,,43.5,41.799999,43.733818,74.971382,38.540001,70.79025,30.849112,34.666758,90.440002,44.524713,32.48,29.590682,48.43,36.950001,65.572861,41.458039,87.155293,18.923978,73.010002,155.179993,40.543357,55.898728,1197.199951,,72.301557,24.424701,362.73999,37.218579,112.849998,36.978762,3.64,116.940002,53.844239,56.670566,18.930757,30.48,97.949997,60.49591,263.820007,46.748891,118.400002,76.289106,30.112461,64.639999,97.349998,61.264967,94.106003,38.667331,42.337059,46.208968,42.09
2014-09-19,36.024259,97.711683,66.940002,47.583031,70.598488,55.610001,62.419998,161.440002,21.776862,138.75226,331.320007,21.424569,87.158311,63.663566,224.929993,329.23999,69.849998,26.816055,93.849998,58.52,70.400002,162.419998,54.840837,120.173664,23.644512,31.144551,30.315001,45.0,71.639999,40.5,39.52,64.980003,57.009998,36.709999,22.053872,67.699997,74.349998,83.95282,44.093746,77.910004,65.699997,33.609107,34.613982,103.625909,596.082692,605.400024,117.050003,172.259995,49.32,33.004622,84.766565,469.529999,28.35,,44.360001,42.720001,43.324022,74.170593,37.849998,70.536211,30.70411,34.531224,89.779999,45.325929,31.629999,29.157463,47.360001,36.77,65.360001,41.075936,86.560941,18.573533,71.989998,153.830002,40.52449,55.619604,1186.119995,,71.44082,24.526231,358.920013,37.134964,112.129997,37.144781,3.57,117.209999,52.511416,56.552912,18.776785,30.07,98.370003,60.072586,259.320007,46.529368,120.379997,76.677855,30.021844,64.059998,103.75,60.974061,93.104268,38.064822,41.975284,46.110017,40.93
2014-09-22,34.991623,97.808464,67.199997,47.516398,69.933585,54.880001,61.41,159.589996,21.187777,136.98907,324.5,21.296926,85.280153,63.504033,214.860001,329.76001,69.080002,26.56183,92.190002,58.610001,69.790001,161.149994,53.990291,119.537173,23.428708,30.760763,29.975,44.599998,70.519997,39.349998,38.57,63.470001,56.759998,36.610001,22.083333,66.160004,72.82,82.326208,43.531131,76.800003,64.93,32.978875,33.993588,103.146705,587.372648,597.27002,117.269997,170.470001,47.41,32.900356,83.593591,457.089996,26.969999,,43.720001,42.099998,43.07624,73.194022,37.220001,69.969497,29.752537,33.911657,92.379997,44.887168,30.6,28.79017,46.529999,36.790001,63.254284,41.075936,84.777893,18.388576,70.800003,151.720001,40.071703,55.163707,1165.790039,,72.159676,24.010152,359.920013,36.687376,109.660004,36.426983,3.52,116.5,51.872019,55.660694,18.676705,28.98,94.290001,59.363764,250.029999,46.443468,118.919998,75.303016,29.740926,63.150002,104.709999,58.588623,92.801859,37.705262,41.499266,45.555908,38.650002
2014-09-23,34.745758,99.33763,67.790001,47.278435,69.529579,54.950001,60.639999,158.669998,20.888404,135.543835,323.630005,20.894357,85.65187,62.506953,214.789993,332.23999,70.059998,26.693651,93.120003,58.48,69.43,156.369995,53.130081,119.233176,23.175375,30.43454,29.875,44.509998,70.57,38.220001,37.669998,63.0,55.790001,36.669998,22.196969,65.949997,71.949997,82.740253,43.273663,78.290001,64.480003,32.6933,33.698164,103.068465,581.132634,591.179993,117.169998,167.270004,47.470001,32.625475,83.495845,456.119995,26.57,,43.490002,41.970001,42.923758,72.656912,36.880001,69.295301,29.063777,33.524429,90.529999,44.410254,31.200001,28.752499,46.610001,36.849998,63.414288,41.142803,85.070192,18.310699,72.0,150.839996,40.005672,54.382167,1166.349976,,71.724581,23.578681,357.220001,36.480798,109.690002,36.114473,3.48,115.550003,51.142571,55.788154,18.553528,28.440001,92.949997,59.078265,250.410004,46.443468,116.050003,73.492031,29.550628,62.209999,104.839996,59.248012,91.686724,37.063884,41.156532,45.29864,39.049999
2014-09-24,35.522691,98.476266,69.029999,47.592548,70.640579,55.66,61.509998,168.699997,21.20709,137.046892,328.209991,20.825624,87.080052,67.133408,221.970001,346.299988,72.610001,26.759561,96.209999,58.990002,70.529999,155.160004,53.023763,121.237655,23.438091,30.741574,30.049999,45.200001,71.580002,38.099998,37.540001,63.970001,56.150002,36.869999,22.276935,67.559998,72.769997,84.721762,43.988851,78.540001,65.480003,32.94933,33.964047,106.315332,587.992634,598.419983,118.349998,168.639999,49.330002,32.938272,84.737242,465.75,27.18,,44.16,42.68,42.904697,73.779971,37.580002,69.754535,28.701274,34.143996,91.68,44.906245,32.220001,28.940854,46.439999,36.540001,64.365715,41.438933,86.054284,18.41778,72.209999,151.619995,41.392335,54.558943,1182.02002,,72.11238,24.2132,364.410004,37.243173,110.720001,36.778558,3.53,115.739998,51.72793,57.690245,18.59202,28.889999,94.330002,60.663269,252.139999,46.586637,120.410004,74.079887,30.302758,62.360001,111.980003,59.655283,92.943614,37.375838,41.718234,45.800046,39.880001
2014-09-25,34.627739,94.721105,67.709999,47.249881,69.319164,54.43,59.509998,165.860001,20.772519,134.74415,321.929993,20.629249,84.575843,65.887058,217.550003,333.399994,71.309998,26.29819,93.160004,58.5,69.489998,154.529999,52.134554,119.375676,23.025251,30.49211,29.665001,44.07,70.160004,38.09,37.599998,63.470001,55.540001,35.82,21.948654,68.370003,71.980003,83.479621,42.930372,77.220001,64.010002,32.269863,33.225484,104.975508,575.062581,585.25,116.660004,163.880005,48.66,32.360074,82.938685,457.540009,26.57,,42.950001,41.639999,42.104165,72.930351,36.599998,68.904463,28.275332,33.630918,89.529999,43.914263,31.700001,28.592397,45.950001,35.880001,63.355713,40.283073,82.790225,18.018664,69.809998,149.570007,41.203673,53.712275,1164.030029,,70.7598,23.91709,355.540009,36.805423,109.279999,36.192603,3.48,115.309998,50.665274,56.396038,18.268681,28.49,91.190002,59.708332,246.949997,45.947154,118.860001,72.980023,30.148709,61.330002,110.279999,58.656504,90.902355,36.634952,40.728115,44.967678,38.950001
2014-09-26,35.335834,97.50844,68.360001,47.621102,69.512749,54.279999,59.830002,167.649994,20.994633,135.909966,323.209991,20.8649,85.59318,66.505243,219.020004,333.540009,72.360001,26.260526,94.459999,58.66,69.760002,156.839996,52.424516,119.261675,23.456857,31.010225,29.625,44.75,70.510002,39.0,38.189999,64.919998,55.740002,35.959999,22.276935,69.949997,71.599998,84.682328,43.388092,78.790001,64.349998,32.890248,33.914806,105.9926,577.1026,587.900024,117.129997,165.440002,49.700001,32.473817,84.111659,460.299988,26.93,,43.560001,42.209999,42.342418,73.447933,37.290001,69.099886,27.921889,33.494797,90.529999,44.267178,33.830002,28.884348,46.290001,36.580002,64.10714,40.283073,83.501494,18.057601,71.089996,151.339996,41.505531,53.56341,1174.439941,,70.996265,23.984771,358.179993,37.385811,111.610001,36.705313,3.51,115.440002,51.124559,57.268647,18.153202,28.9,92.150002,60.899544,246.600006,46.128502,118.650002,73.169652,30.284634,61.34,113.599998,58.355899,91.941886,36.722685,41.099409,45.294677,40.66
2014-09-29,34.450716,96.889032,69.220001,47.411697,69.697923,55.040001,59.740002,167.949997,21.004291,134.956119,321.820007,20.531061,85.211679,66.006703,220.470001,330.160004,73.0,26.025132,95.639999,59.689999,69.260002,155.580002,52.565243,119.052676,23.56945,30.952656,28.594999,44.369999,71.010002,37.709999,37.209999,65.010002,56.060001,35.779999,22.163299,69.519997,71.400002,85.352689,43.102017,79.0,64.529999,32.742536,33.629231,105.141769,576.362594,587.809998,117.220001,165.220001,50.52,33.080453,85.802685,464.720001,26.33,,43.240002,41.869999,42.628322,73.467468,37.400002,68.826302,27.622823,33.251729,91.330002,44.295792,34.5,28.733663,45.790001,36.220001,64.222855,40.540992,82.809709,18.028398,70.279999,151.809998,41.722491,53.219161,1161.050049,,70.76926,23.93401,354.959991,37.11529,110.739998,36.754142,3.5,116.190002,51.556826,57.386301,18.030026,28.98,90.800003,60.47622,245.259995,46.061687,118.32,72.837797,30.411503,60.93,113.900002,57.793478,90.959055,36.615455,40.928046,45.482954,40.52
2014-09-30,34.893275,97.50844,69.190002,47.107105,69.925167,55.099998,59.799999,165.820007,20.869091,135.33188,322.440002,20.413237,85.104076,65.637788,218.229996,330.809998,72.160004,26.307606,94.779999,59.57,69.239998,151.369995,52.196431,119.052676,23.796353,30.760763,28.379999,44.77,71.339996,37.799999,37.279999,64.580002,56.07,35.610001,23.834174,68.339996,70.629997,86.377948,42.815942,79.040001,64.639999,32.801622,33.767096,104.105113,577.36259,588.409973,116.470001,163.919998,49.049999,33.004622,85.675616,461.820007,25.82,,42.540001,41.02,42.304297,72.949879,37.959999,68.298672,27.776887,33.319788,91.669998,44.219488,34.259998,28.479383,45.490002,36.02,64.454285,41.037725,83.462526,17.960257,68.43,150.360001,41.694193,52.921432,1158.579956,,70.721965,24.1286,360.519989,37.174314,110.900002,36.846919,3.49,116.559998,51.574837,56.915681,18.099313,28.870001,91.419998,60.554976,242.679993,45.517652,118.169998,72.951579,29.804358,60.889999,112.309998,57.473482,91.970236,37.151623,40.318739,45.185676,40.75
2014-10-01,33.8213,95.988954,67.540001,45.926808,68.466883,55.66,58.240002,167.199997,20.241375,133.751756,317.459991,20.21686,83.675893,64.750387,212.029999,323.5,70.410004,25.544929,93.43,58.380001,67.940002,148.320007,51.371461,118.520684,23.663994,29.830072,27.950001,44.369999,68.82,36.310001,36.02,63.599998,55.290001,35.139999,23.34175,68.099998,70.07,83.578202,42.453579,76.550003,64.32,32.358489,33.186093,103.264057,568.272597,579.630005,115.129997,158.699997,47.91,32.217897,83.789091,462.799988,25.02,,42.509998,41.07,41.08444,70.95768,36.990002,66.383574,27.604697,32.814205,90.529999,43.780727,33.5,27.914315,45.27,35.169998,62.685715,39.480663,80.822041,17.785034,66.010002,149.440002,41.01501,52.298059,1137.660034,,69.88015,23.60406,355.609985,36.884118,109.449997,36.431867,3.42,116.370003,49.602621,52.268304,17.745178,28.110001,89.489998,59.412987,240.240005,44.74455,115.830002,71.320739,29.668433,60.110001,107.25,57.250454,89.749742,36.898159,39.804642,44.898314,40.32
2014-10-02,33.368908,96.68579,67.059998,45.498475,69.502228,57.740002,58.09,167.860001,19.82612,132.190892,318.410004,20.040122,81.396667,64.909916,214.800003,319.839996,69.790001,25.592009,92.809998,59.139999,68.660004,148.850006,51.284111,119.499172,23.692355,30.06994,27.545,43.900002,68.940002,36.27,36.049999,63.580002,55.75,35.59,23.089225,68.410004,70.449997,82.188193,43.36902,77.080002,64.349998,31.875966,32.900514,102.256747,570.082554,580.880005,114.699997,159.539993,46.630001,31.7724,82.616117,469.640015,25.690001,,42.59,41.18,40.712765,70.596346,35.990002,65.269691,28.193768,32.90171,90.550003,43.647188,33.810001,27.923733,46.5,35.029999,64.28286,39.528425,80.2959,17.707158,66.309998,150.949997,40.85465,53.088905,1139.910034,,69.672066,23.58714,353.690002,37.287438,109.379997,36.353738,3.39,116.68,49.998864,52.572244,17.976136,28.799999,88.389999,60.013516,251.419998,44.706372,115.309998,70.732876,29.296898,60.18,104.800003,57.948628,90.252673,36.586207,39.433345,45.037041,40.5
2014-10-03,35.630872,96.4148,68.400002,45.28907,71.755058,58.119999,59.740002,177.979996,20.028919,134.069695,322.73999,20.334685,81.651004,65.767406,216.449997,327.089996,70.669998,25.855648,95.209999,59.799999,70.0,152.669998,52.070262,120.734154,23.928712,30.636031,27.809999,44.380001,69.599998,37.0,36.77,65.160004,56.869999,35.950001,22.912456,70.150002,71.32,84.258423,43.636022,77.440002,65.139999,32.525893,33.55045,104.173571,575.282606,586.25,115.879997,163.289993,47.380001,32.255809,83.339453,475.209991,25.98,,42.650002,41.349998,40.474511,71.0358,36.759998,66.539905,28.800963,33.300342,92.029999,43.961954,33.939999,27.951987,50.23,35.799999,65.648575,39.709922,81.231272,17.746095,67.370003,153.220001,41.807389,53.879748,1141.459961,,70.807096,23.798652,361.600006,37.85799,111.470001,37.056887,3.42,117.25,50.503177,54.170395,18.006929,29.08,88.629997,61.01768,255.210007,44.687282,116.199997,71.197474,29.460008,60.259998,108.589996,58.928016,90.527863,37.249106,39.157257,45.760408,41.029999
2014-10-06,34.352371,96.4148,67.669998,44.879774,71.438701,58.18,59.150002,173.660004,19.893719,132.585926,322.200012,20.265954,81.073857,65.916969,217.199997,325.070007,71.050003,25.827402,94.5,59.240002,69.809998,153.529999,51.817915,119.898166,23.645085,30.770357,28.025,44.25,68.800003,36.849998,36.57,64.650002,56.57,36.0,22.537877,69.050003,70.879997,85.342829,43.845812,77.559998,64.5,32.476657,33.58984,102.814191,577.352614,587.780029,115.610001,163.119995,47.700001,32.331639,82.75297,486.549988,25.959999,,42.82,41.43,40.283908,73.086599,32.509998,65.787548,28.873464,33.465626,92.370003,43.961954,32.57,27.518768,50.98,35.599998,66.211426,39.155876,82.02049,17.639016,66.209999,152.630005,42.14698,54.251911,1119.819946,,70.674676,25.313031,359.190002,37.277602,111.93,36.695548,3.4,117.940002,50.57522,53.042865,18.099313,29.33,88.919998,60.45653,260.619995,44.505938,116.0,70.685473,29.885915,60.459999,105.760002,58.811654,89.863608,37.522068,39.195336,45.591951,41.52
2014-10-07,33.526262,95.572789,65.959999,43.985032,70.480049,56.59,57.650002,167.960007,19.671605,131.06361,316.980011,19.765196,79.264174,65.787351,215.630005,315.920013,69.949997,25.243625,92.449997,58.040001,69.400002,151.660004,51.652923,119.005174,23.295277,29.839667,27.514999,43.900002,67.529999,36.200001,35.41,63.709999,56.57,34.919998,22.293771,68.400002,69.650002,83.528915,42.73012,76.290001,63.189999,32.191082,33.136856,101.992698,563.742534,574.099976,114.419998,157.970001,46.759998,31.725007,80.6123,482.26001,25.35,,42.43,41.200001,39.23559,71.445966,31.129999,64.488015,28.501897,32.97949,92.43,43.427808,31.870001,26.755928,50.139999,34.599998,65.178574,38.066883,81.523571,17.454059,65.199997,151.309998,41.392335,52.819087,1109.150024,,69.530186,25.000001,354.209991,36.938222,110.480003,36.158422,3.36,116.910004,49.755714,51.385889,17.852959,28.83,86.959999,58.428513,259.570007,43.914178,113.419998,69.955384,29.804358,59.779999,102.830002,58.026205,88.544597,36.488723,38.614597,44.868584,40.93
2014-10-08,32.454287,97.556835,67.989998,45.450883,71.687952,57.080002,59.07,176.419998,20.424862,134.956119,322.700012,20.265954,81.48471,66.644833,217.539993,324.589996,72.919998,25.469603,94.889999,59.220001,70.260002,154.25,53.157282,122.292136,23.314186,30.213861,28.5,45.029999,68.150002,37.16,36.009998,64.220001,57.220001,35.279999,22.941919,71.0,71.57,84.169695,43.693238,77.519997,64.800003,32.604674,33.58984,106.471811,572.502582,583.73999,115.199997,163.300003,48.009998,32.483298,82.161406,489.850006,26.4,,43.220001,41.950001,40.503101,72.66668,31.790001,64.654119,28.592522,33.436459,96.470001,44.620094,32.32,27.283324,51.23,34.970001,66.694283,38.599256,82.819454,17.7753,66.160004,153.089996,41.826256,54.661288,1126.920044,,71.119231,24.89848,360.149994,37.597308,111.279999,36.749261,3.41,118.699997,51.385721,53.199738,18.484241,28.940001,88.540001,58.310377,259.279999,44.801815,114.870003,70.74236,30.139645,60.48,107.019997,59.5971,90.774587,36.849417,39.499991,45.334315,41.080002
2014-10-09,31.451154,97.76975,65.660004,44.108773,70.1637,56.07,58.25,170.300003,20.154463,132.557023,315.369995,19.716103,78.843545,66.126355,213.0,319.190002,71.919998,25.027063,92.379997,58.110001,68.790001,151.350006,51.749977,121.988147,22.869836,29.48466,27.495001,44.119999,67.269997,35.790001,34.939999,63.450001,56.700001,35.009998,22.247474,66.779999,70.440002,82.641672,42.625225,75.910004,63.669998,31.708562,32.60509,103.518332,560.882518,570.809998,113.699997,159.210007,47.59,31.867185,80.210313,476.350006,25.66,,42.549999,41.400002,39.359483,70.860017,32.060001,63.100547,27.749701,32.71698,95.470001,43.733033,30.639999,26.247369,50.119999,33.990002,65.945717,37.956573,82.819454,17.43459,64.339996,150.059998,41.34517,53.405243,1102.189941,,70.069326,24.424701,355.040009,37.464506,109.889999,36.36839,3.28,117.889999,50.638258,51.209406,18.045423,28.389999,85.910004,57.404663,257.01001,43.923724,114.769997,68.324544,28.408838,59.73,105.269997,59.684373,88.620513,36.293752,38.262341,44.630767,41.099998
